game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G10,Co-payment calibration game,P6,Ambulance alternatives only,52.03,52.36,64.36,77.4,63.61,10.58,55.27,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,839,0.0755,0.4435,0.4391,0.5844,0.4877,0.7893,0.9849,0.5828,0.6613,0.4636,0.5738,0.5951,0.4432,0.2702,0.8069,0.7302,0.178,0.9379,0.9258,0.7248,0.1361,0.5278,0.636
G10,Co-payment calibration game,P5,ACC activity constraint shock,56.38,51.33,70.39,73.52,59.61,11.04,57.41,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,728,0.0827,0.2583,0.2971,0.6017,0.4195,0.5234,1.0,0.4933,0.6064,0.5584,0.5938,0.6247,0.5533,0.3607,0.1907,0.3955,0.6779,0.9182,0.7864,0.5512,0.0668,0.2998,0.3634
G8,Scope-of-practice supply game,P5,ACC activity constraint shock,36.5,44.31,63.04,80.16,78.94,12.96,47.11,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",148,0.1115,0.2733,0.3658,0.5422,0.2992,0.4832,0.9424,0.392,0.6159,0.4238,0.6021,0.5433,0.4068,0.1659,0.4034,0.4557,0.7056,0.8029,0.7699,0.7247,0.0,0.3817,0.2372
G1,Hospital-salience budget game,P7,Scope-enabled provider supply only,47.35,38.6,67.16,75.04,59.67,19.77,50.57,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",150,0.3123,0.3091,0.7213,0.4163,0.6545,0.4197,0.9117,0.5525,0.5126,0.6826,0.5143,0.6513,0.3056,0.1897,0.3738,0.6494,0.0965,0.7615,0.9219,0.5775,0.4178,0.3086,0.4303
G8,Scope-of-practice supply game,P8,Direct claims and PHO intermediation reform only,52.53,52.14,63.06,78.55,71.6,11.47,54.02,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",394,0.4153,0.2723,0.4201,0.2963,0.5099,0.4681,0.8973,0.637,0.5694,0.4734,0.5391,0.7504,0.3409,0.2944,0.3498,0.5402,0.1162,0.9455,0.7486,0.8074,0.9193,0.3625,0.5168
G1,Hospital-salience budget game,P5,ACC activity constraint shock,36.14,28.66,57.96,82.86,72.46,17.41,43.67,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",24,0.0785,0.3772,0.3569,0.5264,0.4069,0.4459,0.9791,0.5182,0.6454,0.2803,0.5141,0.6442,0.4759,0.2848,0.2626,0.5403,0.7025,0.8798,0.8114,0.6997,0.0427,0.3444,0.3346
G7,Ambulance conveyance game,P5,ACC activity constraint shock,41.85,45.55,59.18,71.84,84.54,14.89,45.35,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",564,0.0381,0.4288,0.3046,0.6169,0.4379,0.5625,0.8717,0.5297,0.5824,0.4044,0.6084,0.7054,0.3811,0.2119,0.2555,0.4771,0.5829,0.878,0.7296,0.7063,0.1281,0.3738,0.2063
G3,Capitation marginal-supply game,P3,Full upstream access architecture,82.62,82.7,82.99,67.26,31.36,12.57,75.73,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",873,0.7766,0.7186,0.7483,0.1982,0.8846,0.9094,0.6302,0.8954,0.3096,0.8648,0.899,0.7124,0.8643,0.79,0.8264,0.735,0.0359,0.4286,0.9441,0.8676,0.9445,0.6913,0.9524
G4,Consumer access pathway game,P7,Scope-enabled provider supply only,47.39,49.42,62.18,75.1,71.18,20.84,49.65,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",591,0.2397,0.4108,0.9067,0.3544,0.5719,0.464,0.9548,0.6037,0.6662,0.5366,0.6053,0.6803,0.4529,0.1975,0.2754,0.6774,0.1148,0.7958,0.9621,0.5732,0.4694,0.5159,0.4561
G9,Telehealth/local-supply game,P5,ACC activity constraint shock,48.43,38.49,60.9,79.98,70.26,24.25,48.08,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,481,0.1654,0.2388,0.3238,0.5142,0.4433,0.6246,0.8902,0.4128,0.5146,0.4394,0.6311,0.6192,0.4889,0.2089,0.1744,0.3952,0.6511,0.8613,0.7759,0.7115,0.0,0.2102,0.2734
G10,Co-payment calibration game,P0,Current source-informed baseline,53.92,52.6,66.73,74.27,61.97,11.24,55.92,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,370,0.1215,0.4239,0.3715,0.6534,0.3754,0.4607,0.944,0.4198,0.6221,0.4479,0.6338,0.5472,0.4909,0.2478,0.3195,0.5715,0.0672,0.7783,0.6808,0.6369,0.0168,0.346,0.3411
G2,Health NZ internal allocation game,P8,Direct claims and PHO intermediation reform only,40.9,31.49,57.92,87.34,60.46,25.12,46.6,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,964,0.1651,0.41,0.368,0.2954,0.3577,0.3777,0.9119,0.7595,0.5439,0.4985,0.649,0.6822,0.4067,0.2447,0.2938,0.6807,0.02,0.9254,0.8082,0.6524,0.9479,0.4506,0.4841
G1,Hospital-salience budget game,P5,ACC activity constraint shock,38.27,32.03,64.0,78.02,67.83,19.63,45.58,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",501,0.1351,0.2801,0.2941,0.4715,0.3927,0.5144,0.8456,0.3953,0.7232,0.4076,0.6645,0.7054,0.4698,0.2653,0.1821,0.4647,0.4749,0.7512,0.8218,0.533,0.0,0.3284,0.1933
G3,Capitation marginal-supply game,P1,Capitation reweighting plus access target,24.77,25.34,69.69,89.51,78.06,10.78,44.07,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",748,0.0839,0.7742,0.4785,0.6207,0.6261,0.4374,0.7948,0.5674,0.5226,0.4824,0.7038,0.7498,0.292,0.2132,0.3635,0.7253,0.0903,0.7575,0.7241,0.6266,0.1497,0.3449,0.5808
G6,ACC/Health NZ cross-funder game,P4,Benefits without adequate controls,60.13,71.1,59.95,57.82,50.71,26.65,55.33,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,810,0.7851,0.5823,1.0,0.2579,0.6113,0.6534,0.6787,0.5609,0.6544,0.3695,0.4398,0.8582,0.2568,0.2478,0.7069,0.7449,0.0,0.8214,0.3711,0.3121,0.8754,0.2956,0.3212
G5,PHO intermediation game,P3,Full upstream access architecture,70.41,72.78,80.57,76.93,33.07,23.18,69.58,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,554,0.8054,0.9015,0.8205,0.141,0.8488,0.8663,0.5181,0.9526,0.4789,0.8239,0.9599,0.5647,0.8046,0.6638,0.8414,0.7663,0.0321,0.5628,0.9943,0.7329,0.8636,0.7019,0.9025
G8,Scope-of-practice supply game,P0,Current source-informed baseline,31.62,40.23,56.42,79.23,86.03,14.74,42.07,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",33,0.1364,0.264,0.207,0.532,0.4495,0.5586,0.9483,0.4704,0.6738,0.3452,0.4692,0.552,0.3954,0.3756,0.4771,0.8321,0.165,0.9403,0.7219,0.6257,0.0092,0.1758,0.2159
G14,Data observability game,P2,National Primary Care Benefits Schedule,60.65,60.66,78.14,77.58,54.33,24.4,61.06,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",877,0.6189,0.6123,0.8358,0.2967,0.6942,0.6327,1.0,0.6292,0.522,0.7064,0.6966,0.5375,0.6246,0.5731,0.4692,0.7295,0.181,0.5604,0.7715,0.8361,0.6879,0.4779,0.671
G5,PHO intermediation game,P0,Current source-informed baseline,9.04,21.58,56.02,79.95,85.78,24.86,30.65,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,21,0.0895,0.3697,0.4173,0.6948,0.3803,0.3876,0.8723,0.4334,0.5432,0.5389,0.5131,0.5894,0.3918,0.1587,0.3772,0.7212,0.1457,0.826,0.5893,0.6047,0.0075,0.3813,0.3302
G4,Consumer access pathway game,P3,Full upstream access architecture,81.4,70.71,82.18,63.35,44.95,14.32,70.13,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",577,0.8528,0.6996,0.7442,0.1355,0.9034,0.8926,0.5607,0.909,0.2634,0.8232,0.848,0.7193,0.8234,0.7948,0.8294,0.8083,0.1251,0.5208,0.8305,0.9123,0.8931,0.7965,0.8569
G9,Telehealth/local-supply game,P6,Ambulance alternatives only,50.39,36.05,57.77,81.43,70.92,24.78,47.57,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,74,0.1712,0.2984,0.2295,0.5868,0.4927,0.8498,0.7597,0.5986,0.4664,0.4718,0.5774,0.706,0.3857,0.2431,0.6795,0.7164,0.0389,0.9223,0.9128,0.8209,0.0237,0.6838,0.6239
G4,Consumer access pathway game,P3,Full upstream access architecture,79.89,70.34,79.45,65.02,46.57,14.02,69.17,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",204,0.8371,0.8616,0.7696,0.1339,0.8268,0.7431,0.6561,0.8115,0.3414,0.7384,0.8553,0.7902,0.8166,0.8017,0.8089,0.6325,0.0,0.537,0.966,0.9526,0.8854,0.7922,0.9699
G13,Political economy game,P5,ACC activity constraint shock,41.46,44.65,64.07,76.99,67.58,17.08,49.07,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,467,0.0062,0.3728,0.3382,0.5624,0.3731,0.5791,0.9086,0.4434,0.7338,0.4226,0.5165,0.6081,0.513,0.3212,0.1111,0.397,0.6546,0.9166,0.6281,0.6069,0.0987,0.4272,0.2714
G6,ACC/Health NZ cross-funder game,P2,National Primary Care Benefits Schedule,58.21,68.97,73.52,61.96,52.36,20.35,59.05,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,892,0.7249,0.7043,0.7328,0.1605,0.8018,0.573,0.9164,0.7078,0.4451,0.6458,0.8375,0.684,0.4524,0.6378,0.5668,0.681,0.0249,0.5179,0.6602,0.7141,0.7823,0.6308,0.6725
G14,Data observability game,P6,Ambulance alternatives only,40.86,47.34,75.05,82.41,61.34,25.09,52.2,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",846,0.0986,0.4203,0.2885,0.7003,0.4619,0.8573,0.855,0.6356,0.5433,0.5034,0.6456,0.6862,0.4568,0.3508,0.7273,0.7395,0.1182,0.7403,0.9605,0.792,0.0,0.4882,0.6052
G8,Scope-of-practice supply game,P5,ACC activity constraint shock,37.98,45.36,63.07,77.14,78.57,15.61,46.75,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",102,0.1866,0.3837,0.3488,0.6523,0.4131,0.5231,0.8967,0.3765,0.5731,0.421,0.6256,0.4386,0.2586,0.235,0.2757,0.4161,0.7488,0.8742,0.7581,0.5772,0.0499,0.2264,0.2672
G3,Capitation marginal-supply game,P6,Ambulance alternatives only,24.25,23.95,56.43,89.81,74.79,10.83,41.26,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",501,0.1374,0.2832,0.3243,0.5962,0.4334,0.8741,0.9703,0.676,0.6025,0.5197,0.6111,0.6749,0.4863,0.2285,0.8202,0.7191,0.1704,0.8703,0.8755,0.7578,0.0672,0.3611,0.6356
G14,Data observability game,P6,Ambulance alternatives only,43.12,48.12,77.59,86.1,56.19,20.67,55.72,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",725,0.0603,0.2221,0.4225,0.6775,0.5133,0.8938,0.992,0.729,0.6139,0.4982,0.6522,0.6463,0.5469,0.3133,0.7457,0.6913,0.2104,0.9126,0.8962,0.8731,0.0598,0.5698,0.4869
G10,Co-payment calibration game,P8,Direct claims and PHO intermediation reform only,56.84,50.76,73.42,73.48,59.21,10.79,58.2,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,727,0.0963,0.3874,0.2631,0.1428,0.2846,0.337,0.88,0.4758,0.5659,0.5162,0.7336,0.5975,0.4422,0.3676,0.3394,0.7302,0.1573,0.8487,0.8091,0.7056,0.8527,0.4527,0.4361
G6,ACC/Health NZ cross-funder game,P4,Benefits without adequate controls,65.23,77.15,60.96,55.92,47.31,26.64,58.21,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,956,0.9371,0.6268,0.8627,0.1321,0.6567,0.7648,0.6353,0.6245,0.6405,0.418,0.4223,1.0,0.3493,0.3661,0.6762,0.8133,0.0,0.8033,0.4249,0.26,0.9578,0.2194,0.282
G7,Ambulance conveyance game,P2,National Primary Care Benefits Schedule,56.75,53.58,68.53,71.42,69.85,13.49,55.26,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",22,0.7826,0.601,0.664,0.2502,0.7268,0.4204,0.8665,0.6511,0.4748,0.5766,0.7338,0.707,0.6696,0.4888,0.5804,0.5811,0.1363,0.7011,0.8396,0.729,0.7804,0.5802,0.7401
G1,Hospital-salience budget game,P1,Capitation reweighting plus access target,41.48,32.09,74.76,82.17,66.37,17.06,50.27,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",541,0.1016,0.9113,0.4572,0.5366,0.664,0.448,0.9983,0.5926,0.5154,0.6589,0.8279,0.657,0.4398,0.3432,0.2907,0.7596,0.098,0.7894,0.7007,0.611,0.1167,0.4686,0.3871
G5,PHO intermediation game,P1,Capitation reweighting plus access target,17.28,28.47,68.4,80.39,76.45,23.47,38.56,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,941,0.1154,0.7803,0.3992,0.5711,0.6979,0.4423,0.8671,0.6472,0.4841,0.6219,0.7878,0.7647,0.5132,0.2867,0.3193,0.7136,0.1842,0.7773,0.8268,0.5223,0.1296,0.4254,0.4555
G12,Equity and trust game,P7,Scope-enabled provider supply only,52.88,61.15,58.97,76.11,56.73,18.86,55.15,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",561,0.3398,0.344,0.6328,0.482,0.5395,0.3701,0.827,0.5732,0.7029,0.5474,0.4828,0.6498,0.5211,0.2666,0.4313,0.7333,0.0365,0.771,0.8747,0.7219,0.5068,0.6385,0.6171
G3,Capitation marginal-supply game,P1,Capitation reweighting plus access target,25.42,25.07,69.94,90.46,78.64,10.32,44.43,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",914,0.0327,0.8555,0.2556,0.4915,0.7126,0.3744,0.8121,0.6579,0.6522,0.4649,0.7023,0.608,0.5014,0.2361,0.2299,0.7555,0.0,0.8692,0.8136,0.6068,0.0118,0.4087,0.4932
G13,Political economy game,P6,Ambulance alternatives only,51.34,52.35,73.98,81.77,59.87,16.81,57.38,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,33,0.1078,0.2549,0.2855,0.5629,0.3903,0.7611,0.9503,0.6772,0.6584,0.4596,0.7203,0.6826,0.411,0.2077,0.708,0.7602,0.054,0.7849,0.8062,0.7931,0.091,0.6268,0.5037
G14,Data observability game,P6,Ambulance alternatives only,35.21,42.26,73.85,81.06,68.13,28.27,47.68,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",710,0.0,0.2618,0.3563,0.7137,0.3511,0.8247,0.8482,0.5747,0.673,0.4658,0.6771,0.5117,0.4893,0.2122,0.8183,0.7378,0.016,0.8034,0.8935,0.7245,0.0,0.4409,0.4319
G14,Data observability game,P2,National Primary Care Benefits Schedule,67.85,66.95,81.77,75.13,49.51,25.03,65.12,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",843,0.8452,0.8158,0.7664,0.2948,0.7384,0.5774,0.8257,0.6569,0.3312,0.6968,0.8216,0.6398,0.5924,0.6736,0.4829,0.7461,0.1983,0.5719,0.6382,0.7632,0.8123,0.5777,0.7331
G3,Capitation marginal-supply game,P8,Direct claims and PHO intermediation reform only,32.66,31.66,54.16,84.98,73.03,12.04,43.66,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",343,0.2341,0.3587,0.3066,0.2479,0.3384,0.4846,0.9884,0.6592,0.6161,0.3744,0.6426,0.8471,0.3456,0.2943,0.2585,0.7194,0.181,0.9008,0.7922,0.6509,0.8367,0.505,0.4967
G14,Data observability game,P2,National Primary Care Benefits Schedule,62.23,62.45,79.81,74.19,55.69,27.87,60.76,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",615,0.7143,0.8329,0.6062,0.2106,0.7837,0.5933,0.8986,0.5793,0.4894,0.6163,0.8576,0.7149,0.5455,0.5258,0.5518,0.7843,0.1953,0.5794,0.8318,0.7375,0.7167,0.6432,0.6652
G8,Scope-of-practice supply game,P6,Ambulance alternatives only,33.31,41.6,60.69,81.68,83.0,14.58,44.62,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",867,0.0918,0.3595,0.2848,0.5176,0.4752,0.8652,0.9445,0.6804,0.5337,0.3113,0.6186,0.6929,0.4483,0.1941,0.7453,0.6514,0.0,0.8415,0.7608,0.6345,0.0,0.5519,0.5242
G12,Equity and trust game,P0,Current source-informed baseline,46.14,49.85,60.21,76.19,61.11,18.43,50.98,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",993,0.1209,0.1675,0.2904,0.6215,0.3872,0.3997,0.9623,0.4924,0.6182,0.4516,0.5829,0.7272,0.3295,0.3743,0.371,0.7884,0.1585,0.8238,0.7357,0.5595,0.0958,0.4735,0.2211
G11,KPI salience game,P2,National Primary Care Benefits Schedule,67.06,64.41,83.38,75.43,46.81,18.0,66.5,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",237,0.5919,0.8744,0.7566,0.3221,0.7655,0.5739,0.9255,0.6082,0.4186,0.7065,0.804,0.6813,0.6411,0.5079,0.6278,0.7096,0.1218,0.6888,0.7781,0.7234,0.8308,0.4658,0.5679
G9,Telehealth/local-supply game,P0,Current source-informed baseline,48.98,39.0,61.18,77.45,70.42,28.27,47.19,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,636,0.1329,0.3659,0.3489,0.5802,0.4333,0.4279,0.8783,0.3521,0.5485,0.4117,0.6131,0.6743,0.4952,0.2566,0.2651,0.7191,0.1978,0.7713,0.8657,0.4622,0.0,0.372,0.1358
G3,Capitation marginal-supply game,P0,Current source-informed baseline,23.08,24.14,56.12,91.17,79.38,10.29,40.6,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",568,0.0319,0.4034,0.419,0.5927,0.3827,0.3898,0.977,0.3953,0.6874,0.4647,0.5575,0.5761,0.3273,0.248,0.3563,0.7616,0.0439,0.7083,0.6755,0.638,0.0078,0.357,0.2979
G11,KPI salience game,P6,Ambulance alternatives only,57.49,53.36,74.33,80.58,54.64,17.73,59.72,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",58,0.1741,0.2951,0.3727,0.5665,0.5884,0.8248,0.8956,0.6178,0.534,0.403,0.5613,0.6109,0.4748,0.1763,0.6764,0.5495,0.1229,0.9399,0.8448,0.7261,0.0692,0.6235,0.6327
G12,Equity and trust game,P8,Direct claims and PHO intermediation reform only,41.18,51.93,49.42,79.38,66.67,21.1,46.91,transactional-access without trust,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",428,0.1235,0.367,0.4497,0.1132,0.444,0.5228,0.8013,0.6705,0.4919,0.5501,0.5147,0.6178,0.4421,0.0855,0.2638,0.7648,0.0,0.8613,0.8506,0.7389,0.9405,0.3238,0.5585
G9,Telehealth/local-supply game,P0,Current source-informed baseline,50.35,40.01,65.78,76.9,69.4,26.89,49.06,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,875,0.0,0.3267,0.3328,0.5318,0.4672,0.4501,0.9227,0.5953,0.7067,0.3601,0.7775,0.6886,0.4226,0.4346,0.2912,0.7043,0.1205,0.7276,0.8199,0.5736,0.0815,0.3158,0.3662
G5,PHO intermediation game,P1,Capitation reweighting plus access target,13.42,24.84,67.54,80.6,80.45,24.06,36.0,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,667,0.1271,0.7812,0.2891,0.558,0.8586,0.6073,0.9844,0.509,0.5915,0.573,0.8108,0.7252,0.5003,0.3202,0.4937,0.7429,0.0,0.7508,0.7165,0.5916,0.0205,0.4591,0.5467
G3,Capitation marginal-supply game,P6,Ambulance alternatives only,21.34,21.64,55.79,92.33,78.05,10.33,39.98,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",102,0.0567,0.2875,0.3494,0.6623,0.3815,0.89,1.0,0.5249,0.5249,0.4676,0.6185,0.6082,0.4987,0.3118,0.683,0.7512,0.0475,0.8146,0.768,0.7664,0.0045,0.4935,0.6136
G2,Health NZ internal allocation game,P5,ACC activity constraint shock,37.29,11.68,53.55,85.29,63.76,29.89,39.37,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,956,0.0166,0.3356,0.3318,0.5818,0.3884,0.5262,0.8693,0.4654,0.4932,0.4465,0.5145,0.6975,0.4476,0.2318,0.3029,0.4068,0.6202,0.9453,0.679,0.5033,0.0,0.3428,0.209
G6,ACC/Health NZ cross-funder game,P5,ACC activity constraint shock,22.05,25.22,68.46,71.35,84.82,25.05,36.24,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,739,0.1979,0.42,0.2966,0.541,0.5218,0.5012,0.9321,0.4607,0.5655,0.4907,0.8249,0.7373,0.3549,0.1688,0.4485,0.5126,0.5863,0.8914,0.8119,0.5283,0.0884,0.4407,0.3199
G6,ACC/Health NZ cross-funder game,P5,ACC activity constraint shock,20.24,23.16,63.65,73.27,86.85,23.66,34.61,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,86,0.1007,0.3691,0.4536,0.575,0.4375,0.4753,0.8578,0.5012,0.6184,0.377,0.6493,0.6572,0.415,0.3054,0.2833,0.4327,0.5323,0.8885,0.6246,0.6103,0.1141,0.3582,0.0995
G10,Co-payment calibration game,P4,Benefits without adequate controls,59.21,74.89,48.72,61.45,58.87,31.09,52.0,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,801,0.8907,0.666,0.8533,0.186,0.6814,0.6423,0.6168,0.4388,0.7961,0.272,0.5163,0.8716,0.322,0.1614,0.5903,0.6589,0.0,0.7799,0.4735,0.1543,0.9382,0.3433,0.3178
G10,Co-payment calibration game,P1,Capitation reweighting plus access target,54.81,48.85,70.73,72.11,60.98,10.53,56.25,price-rationing equity failure,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,86,0.0471,0.8492,0.3976,0.6808,0.5534,0.5222,0.8535,0.5531,0.5329,0.4279,0.6632,0.7062,0.4882,0.1676,0.3157,0.7825,0.1379,0.7803,0.7663,0.6007,0.0,0.4346,0.5286
G2,Health NZ internal allocation game,P0,Current source-informed baseline,35.65,14.94,50.13,85.32,63.47,28.98,38.96,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,642,0.0495,0.2507,0.3049,0.6364,0.3264,0.4701,0.9446,0.454,0.5606,0.4234,0.427,0.6815,0.4055,0.3714,0.4424,0.7513,0.0,0.8785,0.6746,0.5866,0.0516,0.2779,0.2079
G6,ACC/Health NZ cross-funder game,P8,Direct claims and PHO intermediation reform only,48.58,57.49,58.57,65.81,61.17,21.31,50.28,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,297,0.3049,0.3922,0.3104,0.255,0.1983,0.4946,0.8113,0.6638,0.5463,0.2572,0.4039,0.6495,0.3944,0.3446,0.37,0.7269,0.0381,0.9243,0.7968,0.6714,0.8086,0.4323,0.3856
G3,Capitation marginal-supply game,P4,Benefits without adequate controls,86.73,83.54,59.45,59.3,29.5,23.65,68.69,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",693,0.8147,0.6546,0.9036,0.1426,0.6387,0.7145,0.7092,0.5026,0.6219,0.3596,0.5375,0.9326,0.3378,0.3439,0.6769,0.7654,0.0754,0.809,0.3748,0.3296,0.8952,0.4096,0.3214
G13,Political economy game,P0,Current source-informed baseline,43.6,46.9,68.04,77.21,67.07,17.88,50.91,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,483,0.1202,0.4076,0.2621,0.4838,0.4702,0.5114,0.8847,0.473,0.6188,0.5533,0.6625,0.65,0.535,0.2392,0.3906,0.7596,0.2303,0.8507,0.8598,0.6417,0.037,0.3705,0.222
G7,Ambulance conveyance game,P3,Full upstream access architecture,69.26,62.65,81.18,75.6,54.74,10.0,66.67,safe alternative-disposition equilibrium,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",37,0.7885,0.8465,0.7942,0.1468,0.8234,0.822,0.7352,1.0,0.3848,0.8602,1.0,0.7163,0.9878,0.8032,0.7157,0.7561,0.1088,0.5249,0.8195,0.8152,0.812,0.8092,0.7199
G1,Hospital-salience budget game,P8,Direct claims and PHO intermediation reform only,42.73,35.51,66.99,76.83,64.65,19.17,48.42,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",694,0.2637,0.3035,0.4868,0.1899,0.4214,0.5232,0.9021,0.4905,0.54,0.5454,0.6563,0.5748,0.3537,0.4424,0.3833,0.6012,0.0883,0.8053,0.7238,0.6854,0.7367,0.5244,0.5511
